cart_position,cart_velocity,pend_angle,angular_velo
0.0,0.3783101737499237,-0.07446898519992828,-0.5848882794380188
0.0,0.19168251752853394,0.00443599559366703,-0.2364310324192047
0.0,0.5020408630371094,-0.03734183311462402,-0.6601664423942566
0.0,-0.2376708686351776,0.07545164227485657,0.40813755989074707
0.0,0.42538776993751526,-0.31231406331062317,-1.2122150659561157
0.0,0.046824488788843155,-0.08795227110385895,-0.18670420348644257
0.0,0.08182984590530396,0.07300413399934769,0.037540435791015625
0.0,0.35643696784973145,-0.05240268632769585,-0.5145334005355835
0.0,0.1808733344078064,0.03816836327314377,-0.17269717156887054
0.0,0.33723700046539307,-0.1196838915348053,-0.6096467971801758
0.0,-0.11028595268726349,0.034388218075037,0.2097061425447464
0.0,-0.46140649914741516,0.11541129648685455,0.7662853002548218
0.0,0.2129250466823578,-0.09991282969713211,-0.40857893228530884
0.0,0.5055384039878845,-0.09238564968109131,-0.771868109703064
0.0,0.14755544066429138,-0.04335279390215874,-0.24818244576454163
0.0,0.032090138643980026,-0.21400496363639832,-0.5389633178710938
0.0,-0.1771354079246521,0.1801011860370636,0.5584073662757874
0.0,-0.21582967042922974,-0.14004389941692352,-0.1552313268184662
0.0,-0.3743191957473755,0.25896960496902466,0.9896413087844849
0.0,0.5341688990592957,-0.11730347573757172,-0.8432926535606384
0.0,0.7346930503845215,-0.27736055850982666,-1.3575804233551025
0.0,-0.16553643345832825,-0.11767261475324631,-0.03723825514316559
0.0,0.5415375828742981,-0.025840483605861664,-0.7003516554832458
0.0,0.26031941175460815,-0.014909343793988228,-0.35078680515289307
0.0,-0.2982429265975952,0.32830488681793213,1.1436402797698975
0.0,-0.47546419501304626,-0.13775883615016937,0.06582844257354736
0.0,0.10168677568435669,-0.14512836933135986,-0.4148577153682709
0.0,0.30366137623786926,-0.1597827970981598,-0.645466685295105
0.0,-0.824964702129364,0.2613934278488159,1.4826676845550537
0.0,0.6159250140190125,-0.2228575497865677,-1.1789556741714478
0.0,-0.34924325346946716,0.20328541100025177,0.8408024907112122
0.0,-0.4430983066558838,-0.015597570687532425,0.5018003582954407
0.0,0.24072688817977905,-0.017590370029211044,-0.3248406946659088
0.0,0.13803130388259888,-0.26824045181274414,-0.8686501979827881
0.0,-0.8207298517227173,0.16781839728355408,1.303536057472229
0.0,-0.05546947196125984,0.039963845163583755,0.15683886408805847
0.0,0.7236314415931702,-0.17317338287830353,-1.1441339254379272
0.0,0.4353633224964142,-0.01843878999352455,-0.5497537851333618
0.0,-0.11962869018316269,0.060073696076869965,0.2585635781288147
0.0,0.4004170000553131,0.2890304923057556,0.42479071021080017
0.0,0.38216322660446167,-0.08492042869329453,-0.6037317514419556
0.0,-0.05786219239234924,-0.005657421890646219,0.06551194190979004
0.0,0.2498653531074524,-0.1322796642780304,-0.5379014015197754
0.0,-0.02616177499294281,-0.19592316448688507,-0.44850629568099976
0.0,0.10276014357805252,-0.23343835771083832,-0.6195281744003296
0.0,0.5249878764152527,-0.25690045952796936,-1.1714967489242554
0.0,-0.21577894687652588,0.4160580635070801,1.2275080680847168
0.0,-0.40037837624549866,-0.0921863466501236,0.22672772407531738
0.0,0.2604043781757355,-0.10957421362400055,-0.5038379430770874
0.0,-0.6351586580276489,0.293332576751709,1.3477129936218262
