cart_position,cart_velocity,pend_angle,angular_velo
0.0,-0.07899078726768494,0.03843217343091965,0.16434712707996368
0.0,-0.06649911403656006,-0.04037940874695778,0.027040258049964905
0.0,-0.6280804872512817,0.1410304605960846,1.001878261566162
0.0,0.009287156164646149,0.014502521604299545,0.031536757946014404
0.0,0.08757556974887848,-0.027871571481227875,-0.14321283996105194
0.0,0.24001742899417877,-0.02274823561310768,-0.33358001708984375
0.0,-0.2233544886112213,0.04472523182630539,0.33308953046798706
0.0,0.33787810802459717,0.20607687532901764,0.1687433421611786
0.0,-0.43796393275260925,0.059669848531484604,0.6537183523178101
0.0,-0.4171345829963684,0.05460512638092041,0.6070475578308105
0.0,-0.7818220853805542,0.3412609100341797,1.6329303979873657
0.0,0.046270113438367844,0.020625846460461617,-0.018193170428276062
0.0,0.9113261103630066,-0.10694743692874908,-1.2047631740570068
0.0,-0.36535921692848206,0.08927319198846817,0.5823243856430054
0.0,-0.06373195350170135,0.12413951754570007,0.3335415720939636
0.0,-0.33624154329299927,0.029576020315289497,0.462022989988327
0.0,0.18126416206359863,0.2307683676481247,0.2667613625526428
0.0,-0.19312576949596405,0.0286275502294302,0.28129810094833374
0.0,0.26385295391082764,-0.08109159767627716,-0.4511181712150574
0.0,0.007686045486479998,-0.014122048392891884,-0.016968905925750732
0.0,-0.38129618763923645,0.17858707904815674,0.7939761877059937
0.0,-0.9301910400390625,0.21081498265266418,1.472055196762085
0.0,0.21601475775241852,-0.06231528893113136,-0.3471553921699524
0.0,0.9894518852233887,-0.26006197929382324,-1.6646534204483032
0.0,0.09945090115070343,0.18288357555866241,0.26202261447906494
0.0,0.07923289388418198,-0.0018496587872505188,-0.09606774151325226
0.0,0.053734950721263885,0.15881265699863434,0.3047134578227997
0.0,-0.2627304494380951,0.1309194713830948,0.5686892867088318
0.0,0.02661304920911789,0.258526086807251,0.7278854846954346
0.0,0.15510380268096924,-0.05946344882249832,-0.2701377868652344
0.0,0.565571665763855,-0.09728123247623444,-0.838538646697998
0.0,-0.004479040391743183,-0.11099109798669815,-0.2060205340385437
0.0,0.364837646484375,-0.039316944777965546,-0.5095859169960022
0.0,-0.17651236057281494,0.07481300830841064,0.3468087911605835
0.0,-0.42925113439559937,0.26000744104385376,1.049273133277893
0.0,-0.5722278952598572,0.22817130386829376,1.1377804279327393
0.0,-0.09837226569652557,0.0003912718966603279,0.12878717482089996
0.0,0.04205133765935898,0.20503346621990204,0.5212974548339844
0.0,-0.042456526309251785,0.08459372818470001,0.1861821711063385
0.0,-0.16212570667266846,-0.14474886655807495,-0.18301278352737427
