pend_angle,angular_velo
0.7750221506531558,2.7561378479003906
0.9956695978227759,3.310657262802124
0.6637608425639809,2.18617844581604
0.6516601102576347,2.24003529548645
0.23224547776570154,0.9735950827598572
0.4722151220201219,1.6914252042770386
-0.23150148729745895,-1.0630182027816772
0.17008344791686808,0.6937007308006287
0.09831283711880828,0.5046914219856262
-0.087955132297945,-0.47727370262145996
0.6689011715885671,2.1949262619018555
0.688090061019796,2.3172287940979004
0.15680044709927637,0.702962338924408
0.5675466329274999,2.1616742610931396
0.7613818094023037,2.660583734512329
-0.20887787749025372,-0.8722827434539795
0.05635437660661108,0.3146235942840576
0.23473964247932205,1.0413265228271484
-0.45856818040765307,-1.6410102844238281
0.5628042184070638,2.092158317565918
0.13941939409075293,0.6643338203430176
0.8014373709786424,2.639688491821289
0.5066670021354853,1.9229086637496948
0.27479643698574724,1.1122227907180786
0.8396017151584598,2.7904021739959717
0.981295140196776,3.36484694480896
-0.33547271316439414,-1.2628315687179565
0.6601020880446018,2.2019193172454834
0.39121887994222787,1.3507483005523682
-0.5117875521812794,-1.8815540075302124
0.5111766561453597,1.9160733222961426
0.6112104794514328,2.137091636657715
0.3666755535888094,1.3537012338638306
0.6302953369639919,2.2555530071258545
0.4822265286961431,1.8873413801193237
0.5220346562989264,1.9338327646255493
0.7352855349634289,2.5103132724761963
0.21584868064437118,0.888203501701355
-0.9521778148889366,-3.145280361175537
0.9518580429557111,3.2125141620635986
0.482826457407941,1.8873413801193237
0.6958488732353818,2.5650553703308105
0.44337144635476194,1.7048161029815674
0.4867956787443793,1.8208421468734741
0.7653958674864536,2.588233470916748
-0.1594700384049516,-0.6608909964561462
0.14909885894672598,0.6007305383682251
0.5169039941159794,2.007157564163208
0.47390319738713743,1.7610087394714355
0.510349891931857,1.9160733222961426
