cart_position,cart_velocity,pend_angle,angular_velo
0.0,-0.16608765721321106,-0.08368382602930069,0.02193698287010193
0.0,0.15113769471645355,-0.01763932779431343,-0.21190547943115234
0.0,0.3424057364463806,0.06396893411874771,-0.23270799219608307
0.0,-0.4372756779193878,0.2827812731266022,1.1122238636016846
0.0,0.28255903720855713,-0.3286082148551941,-1.1433820724487305
0.0,-0.3358845114707947,0.17466917634010315,0.7476003766059875
0.0,-0.40124526619911194,0.2149578183889389,0.920291543006897
0.0,-0.3373144865036011,0.31278496980667114,1.1434558629989624
0.0,0.0854782685637474,0.009153070859611034,-0.0663212388753891
0.0,-0.8424577116966248,0.27751433849334717,1.5936338901519775
0.0,-0.2560615837574005,0.16877734661102295,0.6645386815071106
0.0,0.3187916576862335,0.2919732630252838,0.46007150411605835
0.0,-0.12280920147895813,-0.007648630067706108,0.14574602246284485
0.0,0.25720739364624023,-0.0717366635799408,-0.40651971101760864
0.0,-0.1780584156513214,0.026733089238405228,0.2554994523525238
0.0,-0.5253274440765381,0.11162827908992767,0.8339592218399048
0.0,0.2192198783159256,-0.03596776723861694,-0.32329118251800537
0.0,0.017198149114847183,0.03634098172187805,0.03471621870994568
0.0,0.33407944440841675,-0.0034577734768390656,-0.425436407327652
0.0,0.0206487737596035,0.2788987457752228,0.6804524064064026
0.0,-0.16567230224609375,0.006822066381573677,0.2160472571849823
0.0,0.11570053547620773,-0.0883181244134903,-0.30356383323669434
0.0,0.26707202196121216,-0.007038451731204987,-0.33830589056015015
0.0,0.05185386911034584,0.15269353985786438,0.2878676652908325
0.0,0.4964582026004791,-0.22941254079341888,-1.0524523258209229
0.0,-0.9586905241012573,0.21580740809440613,1.494703769683838
0.0,0.24560676515102386,-0.08007878810167313,-0.40628281235694885
0.0,0.0961906760931015,-0.002429119311273098,-0.10296794772148132
0.0,-0.08802974224090576,-0.16258308291435242,-0.3083491325378418
0.0,0.14211006462574005,0.013138717040419579,-0.1335510015487671
0.0,0.4001467525959015,-0.2412663698196411,-0.9463372230529785
0.0,0.2121116816997528,0.023014362901449203,-0.19895586371421814
0.0,-0.5408514142036438,0.2187342792749405,1.0473716259002686
0.0,0.021538298577070236,-0.053278230130672455,-0.11299571394920349
0.0,-0.0716320052742958,0.08138394355773926,0.21282899379730225
0.0,0.10653926432132721,-0.0430523157119751,-0.1796741783618927
0.0,0.004635924007743597,0.03710294887423515,0.052031904458999634
0.0,-0.18699899315834045,0.10382506996393204,0.4069972038269043
0.0,-0.10726359486579895,0.029194755479693413,0.17219866812229156
0.0,-0.5258457064628601,0.24133864045143127,1.1113402843475342
0.0,0.44175654649734497,-0.14572826027870178,-0.7808178067207336
0.0,-0.0488087460398674,0.07625651359558105,0.18264365196228027
0.0,-0.17531219124794006,0.03719276934862137,0.2717362344264984
0.0,0.17037400603294373,-0.09383368492126465,-0.3681303560733795
0.0,0.023800581693649292,-0.004217281937599182,-0.012785345315933228
0.0,0.3427848815917969,-0.06722259521484375,-0.5321522355079651
0.0,0.46731945872306824,-0.12616637349128723,-0.7556760311126709
0.0,0.12949815392494202,-0.1898527890443802,-0.5932175517082214
0.0,-0.33855265378952026,0.1634189337491989,0.7235739231109619
0.0,-0.0389273576438427,0.07106120884418488,0.16397133469581604
0.0,0.2734638750553131,0.12050983309745789,0.002883404493331909
0.0,0.01753593236207962,0.2901577353477478,0.7341104745864868
0.0,-0.7573977112770081,0.17040804028511047,1.231041431427002
0.0,-0.40329617261886597,0.04118067026138306,0.5547729730606079
0.0,-0.48732632398605347,0.1212957426905632,0.8011506795883179
0.0,-0.28315117955207825,0.10118536651134491,0.5243735909461975
0.0,-0.23166345059871674,0.0668349415063858,0.40585073828697205
0.0,0.3428718149662018,-0.02366854064166546,-0.47542089223861694
0.0,-0.8562095761299133,0.26157599687576294,1.5000972747802734
0.0,0.45621591806411743,-0.06813304126262665,-0.6595068573951721
0.0,-0.45261383056640625,0.005341969430446625,0.5566887259483337
0.0,-0.36802423000335693,-0.03803329914808273,0.35830265283584595
0.0,0.6504415273666382,-0.19351622462272644,-1.1568567752838135
0.0,0.08937318623065948,0.3258727490901947,0.7711963653564453
0.0,0.3460942804813385,-0.19667041301727295,-0.8198832869529724
0.0,0.05415768921375275,-0.16434329748153687,-0.41241592168807983
0.0,1.054689884185791,-0.17153595387935638,-1.4592468738555908
0.0,-0.13264819979667664,0.0626598447561264,0.26495566964149475
0.0,-0.32536354660987854,0.12332574278116226,0.5845472812652588
0.0,1.0003529787063599,-0.18057787418365479,-1.4513523578643799
0.0,-0.37246349453926086,0.014413490891456604,0.5129429697990417
0.0,-0.5622437000274658,0.1128724217414856,0.8721595406532288
0.0,-0.43415993452072144,-0.359119713306427,-0.6332690715789795
0.0,0.7697083950042725,-0.22138811647891998,-1.3040640354156494
0.0,-0.14233413338661194,0.2799999415874481,0.8247976303100586
0.0,-0.2440202832221985,0.01636265218257904,0.35574260354042053
0.0,0.04457179084420204,-0.014272613450884819,-0.06102794408798218
0.0,-0.2265303134918213,0.0717121884226799,0.4087856411933899
0.0,0.012507117353379726,-0.1983260065317154,-0.5307232737541199
0.0,0.03836776688694954,-0.021104982122778893,-0.05965238809585571
0.0,-0.3135468661785126,0.08402948081493378,0.5289239287376404
0.0,-0.0172770693898201,-0.13885056972503662,-0.29042762517929077
0.0,0.15392595529556274,-0.25568926334381104,-0.7736939787864685
0.0,0.5025856494903564,-0.059714216738939285,-0.705740213394165
0.0,-0.22107532620429993,-0.009975181892514229,0.25834348797798157
0.0,1.0525565147399902,-0.019891858100891113,-0.9461613893508911
0.0,-0.48774266242980957,0.2023255079984665,0.9809882640838623
0.0,-0.16528846323490143,-0.08524313569068909,0.002357691526412964
0.0,0.2501277029514313,-0.19332656264305115,-0.6949309706687927
0.0,0.03484216332435608,-0.06421303749084473,-0.15035592019557953
0.0,-0.00020856776973232627,-0.08738824725151062,-0.15703639388084412
0.0,0.4867318570613861,-0.03635653853416443,-0.652697741985321
0.0,-0.33110034465789795,-0.030113432556390762,0.363930881023407
0.0,-0.20908229053020477,0.17683637142181396,0.6167737245559692
0.0,-0.17571501433849335,0.028549274429678917,0.2502554655075073
0.0,-0.38965049386024475,-0.07501396536827087,0.26322782039642334
0.0,-0.7538394331932068,0.258218377828598,1.3704131841659546
0.0,0.7233972549438477,-0.24732795357704163,-1.3058485984802246
0.0,-0.21663445234298706,0.062393419444561005,0.37860405445098877
0.0,-0.3878169357776642,0.1325082778930664,0.715420126914978
0.0,-0.1915111094713211,-0.09087776392698288,0.026581943035125732
0.0,0.07309573888778687,0.00939939171075821,-0.05166420713067055
0.0,0.5236116051673889,-0.09645326435565948,-0.8149999976158142
0.0,0.33375173807144165,-0.010566100478172302,-0.4213249385356903
0.0,0.5363618731498718,-0.19458016753196716,-0.9863653182983398
0.0,-0.1321963220834732,0.14822080731391907,0.4592534899711609
