cart_position,cart_velocity,pend_angle,angular_velo
0.0,-0.24561168253421783,0.06632290780544281,0.4009631872177124
0.0,-0.08453235775232315,-0.0615922287106514,0.006739556789398193
0.0,0.23633700609207153,-0.07326030731201172,-0.4058808982372284
0.0,-0.09156854450702667,0.0766872763633728,0.25111448764801025
0.0,-0.6017752289772034,0.22537630796432495,1.1037460565567017
0.0,0.017051061615347862,-0.03665425628423691,-0.06424583494663239
0.0,0.5702894926071167,0.0629967749118805,-0.3770180940628052
0.0,-0.17204418778419495,0.059295654296875,0.30436208844184875
0.0,-0.38090938329696655,0.07186340540647507,0.586452305316925
0.0,0.5706472396850586,-0.2478885054588318,-1.1725163459777832
0.0,0.20166116952896118,-0.06766265630722046,-0.33787623047828674
0.0,0.13446786999702454,-0.008968668058514595,-0.2012706995010376
0.0,0.3303993046283722,-0.06144498288631439,-0.4969520568847656
0.0,0.3478427529335022,0.01369350403547287,-0.4279642701148987
0.0,0.15867821872234344,-0.004634745419025421,-0.21559187769889832
0.0,0.1408761739730835,0.024700473994016647,-0.11056739091873169
0.0,0.3350529372692108,-0.055820487439632416,-0.484521746635437
0.0,0.017592785879969597,-0.030396925285458565,-0.04584214836359024
0.0,-0.32801926136016846,-0.02192290872335434,0.3502148389816284
0.0,0.0561307854950428,-0.14241822063922882,-0.3377892076969147
0.0,-0.41808760166168213,0.34628382325172424,1.1724802255630493
0.0,0.4749508500099182,-0.056277062743902206,-0.7027397155761719
0.0,-0.29413023591041565,-0.010409519076347351,0.32086071372032166
0.0,-0.11172282695770264,-0.24841316044330597,-0.5457795858383179
0.0,0.313616007566452,-0.11775855720043182,-0.5588418245315552
0.0,-0.20650404691696167,0.04133981093764305,0.30069103837013245
0.0,-0.12827344238758087,-0.0055167535319924355,0.13307887315750122
0.0,-0.14267711341381073,-0.0032750144600868225,0.16327795386314392
0.0,0.5946236252784729,-0.12749382853507996,-0.9313212037086487
0.0,0.3093765676021576,0.03132591024041176,-0.29955625534057617
