cart_position,cart_velocity,pend_angle,angular_velo
0.0,0.3664831519126892,-0.22969955205917358,-0.9778052568435669
0.0,0.18416404724121094,0.0012351442128419876,-0.24607986211776733
0.0,-0.0077066244557499886,-0.05229602009057999,-0.08503860235214233
0.0,-0.11583806574344635,-0.415220707654953,-1.0219441652297974
0.0,0.314458966255188,-0.020895574241876602,-0.41356873512268066
0.0,0.3670704662799835,-0.05594233050942421,-0.5610992312431335
0.0,0.4731660485267639,-0.2572168707847595,-1.125542163848877
0.0,0.1756180226802826,-0.1138392984867096,-0.41013485193252563
0.0,-0.6165094971656799,0.16457918286323547,1.0121188163757324
0.0,-1.0328599214553833,0.21312817931175232,1.4735710620880127
