cart_position,cart_velocity,pend_angle,angular_velo
0.0,-0.5443659424781799,0.6767022736755541,2.3782670497894287
0.0,0.1935914158821106,-0.3516537060057774,-1.1745957136154175
0.0,-0.4840361773967743,0.5605445641430569,1.9809294939041138
0.0,-0.6044951677322388,0.5374177895574386,1.9607429504394531
0.0,0.34696128964424133,-0.5219260227601354,-1.7838759422302246
0.0,-0.3610006868839264,0.3051452000255266,1.1377718448638916
0.0,-0.31200864911079407,0.13040556919325377,0.5990034937858582
0.0,-0.3801512122154236,0.2327324312502317,0.9583854079246521
0.0,0.31177574396133423,-0.16096985889978585,-0.6803572177886963
0.0,-0.5626384019851685,0.823788291222155,2.778798818588257
0.0,-0.4976544976234436,0.5879173887790119,2.017326831817627
0.0,-0.5762353539466858,0.810563138782943,2.7624940872192383
0.0,-0.49641498923301697,0.47746575339120967,1.7503986358642578
0.0,-0.5277509093284607,0.4655513169013359,1.6843904256820679
0.0,-0.1174873486161232,0.04446918444648798,0.22901704907417297
0.0,-0.4838695526123047,0.28467480662182476,1.2050827741622925
0.0,0.4959907829761505,-0.4193517187059712,-1.5752971172332764
0.0,0.06183071807026863,-0.017454938692934324,-0.09286319464445114
0.0,0.24236203730106354,-0.08981186661004001,-0.4427333176136017
0.0,0.3286413550376892,-0.27600151259231476,-0.9830815196037292
0.0,-0.5360869765281677,0.4823361118571363,1.80111825466156
0.0,-0.5965985059738159,0.501548039107839,1.8889904022216797
0.0,0.16014382243156433,-0.03072255296204271,-0.24335572123527527
0.0,-0.48410317301750183,0.38046340516336863,1.4598559141159058
0.0,-0.441779226064682,0.5743233487715378,1.9665188789367676
0.0,0.46179279685020447,-0.3970488757153019,-1.5437142848968506
0.0,0.32468920946121216,-0.1319328123983645,-0.6252819895744324
0.0,-0.16222117841243744,0.04684688079630542,0.25749853253364563
0.0,0.6220934391021729,-0.644369908308811,-2.2742760181427
0.0,-0.48956114053726196,0.37570248198037615,1.455722451210022
0.0,0.16252967715263367,-0.04818692644821018,-0.26900333166122437
0.0,-0.6014071702957153,0.6144499616705249,2.1856648921966553
0.0,-0.40526315569877625,0.31946523333888177,1.2303133010864258
0.0,-0.2497352659702301,0.0868714301767928,0.46838751435279846
0.0,-0.5779175162315369,0.65245317465175,2.2932417392730713
0.0,-0.6562175750732422,0.7962922755622943,2.726658821105957
0.0,0.34696128964424133,-0.5237435401522597,-1.7882087230682373
0.0,-0.5186472535133362,0.47388067298299275,1.6886671781539917
0.0,-0.3748251497745514,0.20349295129759484,0.8927900195121765
0.0,0.6424070596694946,-0.6969230709891476,-2.447800874710083
